,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
489,490,"2,350,000 ₪",כמון מפה,"דירה, גילה, ירושלים",1,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
490,491,"3,580,000 ₪",בנימין מטודלה מפה,"דירה, רחביה, ירושלים",2,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
491,492,"2,090,000 ₪",הרב יצחק נסים מפה,"דירה, חומת שמואל, הר חומה, ירושלים",2,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,1
492,493,"1,770,000 ₪","ארמון הנציב, תלפיות מזרח מפה","דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,65,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
493,494,"2,190,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",קרקע,50,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
494,495,"2,990,000 ₪",המלך ג'ורג' מפה,"דירה, מרכז העיר, ירושלים",2,89,none,"קומות בבנין
10","חניות
ללא",0,0,1,0,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
495,496,"8,950,000 ₪",ברנר מפה,"דירה, טלביה, קוממיות, ירושלים",3,129,"מרפסות
2","קומות בבנין
5","חניות
1",1,0,1,0,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
496,497,"2,000,000 ₪",שמחה הולצברג 17 מפה,"דירה, ירושלים",4,70,none,"קומות בבנין
5","חניות
1",0,0,1,1,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
497,498,"3,490,000 ₪",בנימין מטודלה מפה,"דירה, רחביה, ירושלים",4,77,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
498,499,"3,250,000 ₪",רחל אמנו מפה,"דירה, ירושלים",1,80,none,"קומות בבנין
3","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
499,500,"1,725,000 ₪",הנופך מפה,"דירה, גילה, ירושלים",1,67,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
500,501,לא צוין מחיר,"בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",2,65,nan,nan,nan,0,1,0,0,0,0,1,0,0,0,nan,nan,0,0
501,502,"1,980,000 ₪",שמואל תמיר כצנלסון 32 מפה,"דירה, פסגת זאב, ירושלים",1,92,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
502,503,לא צוין מחיר,קוסטה ריקה מפה,"דירה, עיר גנים, ירושלים",קרקע,55,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
503,504,"2,290,000 ₪",בורוכוב מפה,"דירה, קרית היובל, ירושלים",3,66,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
504,505,"2,600,000 ₪",טשרניחובסקי מפה,"דירה, גבעת הורדים, רסקו, ירושלים",1,72,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
505,506,"2,990,000 ₪",מקור ברוך מפה,"דירה, מקור ברוך, ירושלים",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
506,507,"2,850,000 ₪",הלל מפה,"דירה, מרכז העיר, ירושלים",2,85,"מרפסות
3","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
507,508,"3,150,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
508,509,"2,050,000 ₪",פסגת זאב מפה,"דירה, פסגת זאב, ירושלים",קרקע,87,none,"קומות בבנין
4","חניות
1",1,1,0,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
509,510,"1,920,000 ₪",גילה מפה,"דירה, גילה, ירושלים",1,57,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,1
510,511,"1,800,000 ₪",שלמה מפה,nan,קרקע,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
511,512,"2,290,000 ₪",בורוכוב מפה,"דירה, קרית היובל, ירושלים",3,66,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
512,513,"2,600,000 ₪",טשרניחובסקי מפה,"דירה, גבעת הורדים, רסקו, ירושלים",1,72,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
513,514,"2,990,000 ₪",מקור ברוך מפה,"דירה, מקור ברוך, ירושלים",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
514,515,"2,850,000 ₪",הלל מפה,"דירה, מרכז העיר, ירושלים",2,85,"מרפסות
3","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
515,516,"3,190,000 ₪",נהר פרת מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",2,50,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
516,517,"1,740,000 ₪",תירוש מפה,"דירה, גילה, ירושלים",3,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
517,518,"4,500,000 ₪",קליין מפה,"דירה, עמק רפאים, המושבה הגרמנית, ירושלים",1,80,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
518,519,"3,175,000 ₪",תלמה מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,80,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
519,520,"1,890,000 ₪",משה סנה מפה,"דירה, נווה יעקב, ירושלים",2,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
520,521,"1,800,000 ₪",ירושלים מפה,"דירה, ירושלים",קרקע,61,none,"קומות בבנין
4","חניות
ללא",0,1,0,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
521,522,"3,400,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",2,80,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
522,523,לא צוין מחיר,בר יוחאי 17 מפה,"דירה, קטמונים, ירושלים",3,53,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
523,524,"1,760,000 ₪",שלמה בן יוסף מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",קרקע,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
524,525,"2,869,560 ₪",תלפיות מפה,"דירה, תלפיות, ירושלים",16,82,"מרפסות
1","קומות בבנין
30","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",1,0
525,526,"3,950,000 ₪",תלפיות מפה,"דירה, תלפיות, ירושלים",4,80,"מרפסות
2","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
526,527,"2,170,000 ₪",נווה יעקב מפה,"דירה, נווה יעקב, ירושלים",2,70,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
527,528,"3,080,000 ₪",כתריאל טחורש מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",1,71,"מרפסות
1","קומות בבנין
4","חניות
1",0,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
528,529,"1,930,000 ₪",ירושלים מפה,"דירה, ירושלים",1,67,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
529,530,"3,500,000 ₪",ברוריה מפה,"דירה, קטמון הישנה, ירושלים",1,110,none,"קומות בבנין
4","חניות
3",0,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
530,531,"2,990,000 ₪",השופט חיים כהן מפה,"דירה, ירושלים",7,90,"מרפסות
1","קומות בבנין
16","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
531,532,"2,075,000 ₪",ירושלים מפה,"דירה, ירושלים",2,56,none,"קומות בבנין
6","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
532,533,"2,290,000 ₪",בני בתירא מפה,"דירה, קטמונים, ירושלים",2,60,none,"קומות בבנין
4","חניות
ללא",0,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
533,534,"1,880,000 ₪",הרדוף מפה,"דירה, גילה, ירושלים",3,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
534,535,"2,450,000 ₪",שמואל נתן מפה,"דירה, גבעת משואה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
535,536,"2,700,000 ₪","רמות רחל , ארנונה החדשה מפה","דירה, רמות רחל , ארנונה החדשה, ירושלים",2,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
536,537,לא צוין מחיר,זאב שרף מפה,"דירה, פסגת זאב, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
537,538,"1,660,000 ₪",גאולה מפה,"דירה, גאולה, ירושלים",1,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
538,539,"2,480,000 ₪",מאיר אבנר מפה,"דירה, קרית היובל, ירושלים",1,74,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
539,540,"2,798,000 ₪",ישראל אלדד מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",2,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
540,541,"2,365,000 ₪",ירושלים מפה,"דירה, ירושלים",3,65,"מרפסות
1",none,"חניות
ללא",1,1,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
541,542,"3,600,000 ₪",המעפילים מפה,"דירה, קטמון הישנה, ירושלים",3,75,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,1,1,1,0,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
542,543,"3,000,000 ₪",ירושלים מפה,"דירה, ירושלים",2,75,"מרפסות
2","קומות בבנין
4","חניות
1",1,0,1,0,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
543,544,"2,090,000 ₪",האחות זלמה מפה,"דירה, גבעת משואה, ירושלים",2,68,"מרפסות
2","קומות בבנין
2","חניות
ללא",1,1,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
544,545,"4,750,000 ₪",קטמון הישנה מפה,"דירה, קטמון הישנה, ירושלים",4,84,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,1
545,546,"1,980,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",1,50,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
546,547,"2,240,000 ₪",הרב יצחק נסים מפה,"דירה, חומת שמואל, הר חומה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,1
547,548,"3,000,000 ₪",דה רוסי מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",1,78,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
548,549,"3,700,000 ₪",הרב חיים ברלין מפה,"דירה, קרית שמואל, ירושלים",3,78,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,1
549,550,"3,690,000 ₪",ג'ורג' וושינגטון מפה,nan,2,75,"מרפסות
3","קומות בבנין
3","חניות
1",0,1,1,1,1,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
550,551,"2,365,000 ₪",ירושלים מפה,"דירה, ירושלים",3,65,"מרפסות
1",none,"חניות
ללא",1,1,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
551,552,"3,600,000 ₪",המעפילים מפה,"דירה, קטמון הישנה, ירושלים",3,75,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,1,1,1,0,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
552,553,"3,000,000 ₪",ירושלים מפה,"דירה, ירושלים",2,75,"מרפסות
2","קומות בבנין
4","חניות
1",1,0,1,0,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
553,554,"2,090,000 ₪",האחות זלמה מפה,"דירה, גבעת משואה, ירושלים",2,68,"מרפסות
2","קומות בבנין
2","חניות
ללא",1,1,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
